Model:	LI-7500A Open Path CO2/H2O Analyzer
SN:	75H-2651
Instrument:	AIU-1552
File Type:	2
Software Version:	7.5.0
Timestamp:	11:51:33
Timezone:	Asia/Kuala_Lumpur
DATAH	Seconds	Nanoseconds	Sequence Number	Diagnostic Value	Diagnostic Value 2	Date	Time	CO2 Absorptance	H2O Absorptance	CO2 (mmol/m^3)	CO2 (mg/m^3)	H2O (mmol/m^3)	H2O (g/m^3)	Temperature (C)	Pressure (kPa)	Aux 1 - U (m/s)	Aux 2 - V (m/s)	Aux 3 - W (m/s)	Aux 4 - Ts (K)	Cooler Voltage (V)	Vin SmartFlux (V)	CO2 (umol/mol)	H2O (mmol/mol)	Dew Point (C)	CO2 Signal Strength	H2O Sample	H2O Reference	CO2 Sample	CO2 Reference	CHK
DATA	1449028455	600000000	56547	255	1	2015-12-02	11:54:15:600	0.0857632	0.126858	15.6794	689.894	1263.32	22.7398	28.9958	101.152	0.535263	0.329754	0.0425034	304.422	2.29719	0	389.349	31.3706	24.9144	98.9686	39220	39198	38774	39364	205
DATA	1449028455	700000000	56577	255	1	2015-12-02	11:54:15:700	0.0857563	0.126652	15.6779	689.828	1260.39	22.687	28.9958	101.152	0.535263	0.288651	0.0437489	304.434	2.2973	0	389.318	31.2983	24.9715	98.97	39173	39198	38775	39364	 25
DATA	1449028455	800000000	56607	255	1	2015-12-02	11:54:15:800	0.0857288	0.127683	15.6713	689.535	1275.12	22.9522	28.9958	101.152	0.52779	0.262493	0.0425034	304.49	2.29719	0	389.147	31.6637	25.0996	98.966	39173	39197	38774	39363	 54
DATA	1449028455	900000000	56637	255	1	2015-12-02	11:54:15:900	0.0857253	0.12766	15.6705	689.502	1274.8	22.9465	28.9995	101.152	0.505371	0.273703	0.0443716	304.509	2.2973	0	389.136	31.6565	25.1281	98.965	39162	39196	38773	39362	228
DATA	1449028456	0	56667	255	1	2015-12-02	11:54:16:000	0.085748	0.127883	15.6757	689.73	1277.99	23.0038	28.9995	101.152	0.516581	0.284916	0.0418806	304.509	2.2973	0	389.261	31.7352	25.1542	98.965	39164	39196	38773	39362	118
DATA	1449028456	100000000	56697	255	1	2015-12-02	11:54:16:100	0.0857282	0.127851	15.6711	689.528	1277.52	22.9954	28.9995	101.157	0.482952	0.296124	0.0425034	304.54	2.2973	0	389.145	31.7235	25.1093	98.9624	39172	39195	38772	39361	 73
DATA	1449028456	200000000	56727	255	1	2015-12-02	11:54:16:200	0.0857427	0.127623	15.6745	689.679	1274.27	22.9368	28.9995	101.157	0.531527	0.284916	0.0443716	304.515	2.2973	0	389.233	31.6429	25.042	98.9624	39187	39195	38772	39361	 88
DATA	1449028456	300000000	56757	255	1	2015-12-02	11:54:16:300	0.0857407	0.127298	15.6742	689.665	1269.62	22.8531	28.9995	101.157	0.565159	0.243811	0.0356531	304.496	2.2973	0	389.234	31.5281	25.0764	98.9639	39182	39194	38771	39361	142
DATA	1449028456	400000000	56787	255	1	2015-12-02	11:54:16:400	0.0857508	0.127411	15.6765	689.765	1271.24	22.8824	28.9995	101.152	0.520317	0.247547	0.0393896	304.447	2.2973	0	389.288	31.5683	25.0904	98.9624	39184	39194	38771	39361	148
DATA	1449028456	500000000	56817	255	1	2015-12-02	11:54:16:500	0.0857483	0.127334	15.676	689.744	1270.15	22.8627	28.9995	101.157	0.542736	0.225128	0.0306711	304.453	2.2973	0	389.285	31.5419	25.0565	98.9574	39192	39194	38770	39359	 82
DATA	1449028456	600000000	56847	255	1	2015-12-02	11:54:16:600	0.0857438	0.127098	15.675	689.698	1266.76	22.8016	28.9995	101.157	0.505371	0.26623	0.0319166	304.453	2.2973	0	389.253	31.4572	25.0118	98.9624	39204	39195	38771	39361	 31
DATA	1449028456	700000000	56877	255	1	2015-12-02	11:54:16:700	0.0857662	0.126926	15.6801	689.923	1264.29	22.7572	28.9995	101.152	0.516581	0.217655	0.0468626	304.465	2.2974	0	389.37	31.395	24.9703	98.9639	39205	39195	38771	39361	 55
DATA	1449028456	800000000	56907	255	1	2015-12-02	11:54:16:800	0.0857588	0.126894	15.6783	689.844	1263.82	22.7488	29.0033	101.157	0.460533	0.206446	0.0493541	304.465	2.2973	0	389.317	31.3827	24.962	98.9624	39204	39195	38772	39361	 85
DATA	1449028456	900000000	56937	255	1	2015-12-02	11:54:16:900	0.0857386	0.126957	15.6736	689.639	1264.73	22.7652	29.0033	101.157	0.475479	0.187763	0.0524678	304.44	2.2973	0	389.205	31.4056	25.0214	98.9599	39193	39194	38771	39360	101
DATA	1449028457	0	56967	255	1	2015-12-02	11:54:17:000	0.0857529	0.127201	15.677	689.789	1268.24	22.8283	29.0033	101.157	0.404484	0.221392	0.0499768	304.534	2.2973	0	389.306	31.494	25.0342	98.9624	39201	39195	38771	39361	132
DATA	1449028457	100000000	56997	255	1	2015-12-02	11:54:17:100	0.0857486	0.126968	15.6761	689.748	1264.91	22.7683	29.0033	101.157	0.408218	0.232601	0.0468626	304.552	2.2973	0	389.282	31.4113	25.0072	98.965	39202	39195	38771	39362	 55
DATA	1449028457	200000000	57027	255	1	2015-12-02	11:54:17:200	0.0857702	0.126968	15.681	689.962	1264.88	22.7678	29.0033	101.152	0.382065	0.206446	0.0462399	304.496	2.2973	0	389.39	31.4096	24.9787	98.9599	39177	39194	38771	39360	 51
DATA	1449028457	300000000	57057	255	1	2015-12-02	11:54:17:300	0.0857325	0.127609	15.6719	689.565	1274.03	22.9325	29.0033	101.152	0.404484	0.198973	0.0443716	304.422	2.2973	0	389.155	31.6358	25.0844	98.9599	39171	39194	38771	39360	110
DATA	1449028457	400000000	57087	255	1	2015-12-02	11:54:17:400	0.0857331	0.127676	15.6724	689.587	1275.04	22.9508	29.0033	101.157	0.415691	0.206446	0.0425034	304.49	2.2973	0	389.2	31.6637	25.0541	98.9624	39194	39194	38770	39361	202
DATA	1449028457	500000000	57117	255	1	2015-12-02	11:54:17:500	0.085781	0.127094	15.6836	690.078	1266.72	22.801	29.0033	101.152	0.408218	0.206446	0.0294256	304.565	2.2973	0	389.475	31.4568	24.9934	98.9599	39194	39194	38770	39360	 13
DATA	1449028457	600000000	57147	255	1	2015-12-02	11:54:17:600	0.0857729	0.127104	15.6817	689.995	1266.86	22.8034	29.0033	101.157	0.397011	0.187763	0.0387669	304.49	2.2974	0	389.426	31.4601	24.9717	98.9613	39202	39194	38770	39360	 75
DATA	1449028457	700000000	57177	255	1	2015-12-02	11:54:17:700	0.0857837	0.12694	15.6842	690.106	1264.51	22.7611	29.0033	101.157	0.441851	0.206446	0.0393896	304.44	2.2973	0	389.488	31.4017	25.0085	98.9599	39186	39194	38771	39360	 12
DATA	1449028457	800000000	57207	255	1	2015-12-02	11:54:17:800	0.085754	0.127286	15.6773	689.802	1269.46	22.8502	29.0033	101.157	0.397011	0.195236	0.0406351	304.509	2.2974	0	389.322	31.5249	25.015	98.9549	39194	39192	38769	39358	 10
DATA	1449028457	900000000	57237	255	1	2015-12-02	11:54:17:900	0.0857259	0.127076	15.6708	689.517	1266.45	22.7961	29.0033	101.152	0.337227	0.1915	0.0462399	304.59	2.2973	0	389.158	31.45	25.0062	98.9599	39183	39194	38771	39360	126
DATA	1449028458	0	57267	255	1	2015-12-02	11:54:18:000	0.0857362	0.127386	15.6731	689.617	1270.87	22.8757	29.0033	101.157	0.370853	0.202709	0.0418806	304.571	2.2974	0	389.21	31.5596	25.0429	98.9588	39184	39193	38769	39359	208
DATA	1449028458	100000000	57297	255	1	2015-12-02	11:54:18:100	0.0857557	0.127311	15.6775	689.811	1269.79	22.8562	29.0033	101.157	0.337227	0.18029	0.0381441	304.552	2.2973	0	389.307	31.5316	25.115	98.9599	39182	39194	38771	39360	  3
DATA	1449028458	200000000	57327	255	1	2015-12-02	11:54:18:200	0.08574	0.127355	15.674	689.655	1270.43	22.8678	29.0033	101.157	0.337227	0.202709	0.0400124	304.559	2.2974	0	389.23	31.5485	25.0481	98.9613	39263	39195	38767	39360	142
DATA	1449028458	300000000	57357	255	1	2015-12-02	11:54:18:300	0.085842	0.125782	15.6979	690.707	1248.01	22.4642	29.0033	101.152	0.378326	0.187763	0.0381441	304.478	2.2973	0	389.821	30.9914	24.8048	98.9599	39268	39195	38768	39360	 82
DATA	1449028458	400000000	57387	255	1	2015-12-02	11:54:18:400	0.0858149	0.125511	15.6917	690.436	1244.17	22.395	29.0071	101.157	0.404484	0.206446	0.0331621	304.422	2.2973	0	389.674	30.8964	24.7002	98.9599	39268	39195	38768	39360	 55
DATA	1449028458	500000000	57417	255	1	2015-12-02	11:54:18:500	0.0858251	0.125536	15.6939	690.53	1244.48	22.4007	29.0071	101.152	0.423164	0.176554	0.0126109	304.428	2.2973	0	389.706	30.9026	24.7603	98.965	39265	39196	38769	39362	245
DATA	1449028458	600000000	57447	255	1	2015-12-02	11:54:18:600	0.0858166	0.125587	15.6921	690.454	1245.24	22.4143	29.0033	101.152	0.479216	0.198973	0.0119882	304.272	2.29719	0	389.688	30.9234	24.7804	98.961	39257	39195	38770	39361	123
DATA	1449028458	700000000	57477	255	1	2015-12-02	11:54:18:700	0.0857935	0.125686	15.6868	690.217	1246.65	22.4398	29.0071	101.152	0.494162	0.221392	0.0138564	304.297	2.2974	0	389.552	30.9584	24.6899	98.9664	39268	39195	38770	39362	159
DATA	1449028458	800000000	57507	255	1	2015-12-02	11:54:18:800	0.0858067	0.125526	15.6896	690.344	1244.35	22.3983	29.0071	101.157	0.46427	0.225128	0.0151019	304.316	2.2974	0	389.606	30.8998	24.7315	98.9639	39264	39195	38768	39361	 74
DATA	1449028458	900000000	57537	255	1	2015-12-02	11:54:18:900	0.0858187	0.125636	15.6926	690.473	1245.94	22.4268	29.0071	101.157	0.490425	0.232601	0.0157247	304.266	2.2975	0	389.694	30.9403	24.9201	98.9703	39218	39197	38772	39363	116
DATA	1449028459	0	57567	255	1	2015-12-02	11:54:19:000	0.0857757	0.126566	15.6825	690.031	1259.19	22.6653	29.0071	101.161	0.471743	0.251284	0.0163474	304.316	2.2975	0	389.456	31.2703	25.0018	98.9703	39173	39197	38774	39363	219
DATA	1449028459	100000000	57597	255	1	2015-12-02	11:54:19:100	0.0857289	0.127685	15.6713	689.539	1275.15	22.9528	29.0071	101.152	0.471743	0.195236	0.0263119	304.341	2.2974	0	389.166	31.6659	25.087	98.9689	39190	39197	38774	39363	 94
DATA	1449028459	200000000	57627	255	1	2015-12-02	11:54:19:200	0.0857481	0.127222	15.6759	689.742	1268.54	22.8337	29.0071	101.152	0.490425	0.206446	0.0356531	304.409	2.2974	0	389.289	31.5022	25.0012	98.9664	39205	39196	38772	39362	 90
DATA	1449028459	300000000	57657	255	1	2015-12-02	11:54:19:300	0.0857815	0.126903	15.6835	690.073	1263.94	22.751	29.0071	101.152	0.482952	0.202709	0.0387669	304.465	2.2974	0	389.452	31.3862	24.9557	98.9664	39228	39196	38772	39362	 79
DATA	1449028459	400000000	57687	255	1	2015-12-02	11:54:19:400	0.0857787	0.126364	15.683	690.054	1256.27	22.6129	29.0071	101.157	0.479216	0.225128	0.0387669	304.471	2.2974	0	389.45	31.1965	24.8719	98.9689	39230	39197	38771	39363	 43
DATA	1449028459	500000000	57717	255	1	2015-12-02	11:54:19:500	0.0857969	0.126421	15.6874	690.245	1257.11	22.628	29.0071	101.157	0.479216	0.206446	0.0400124	304.496	2.2974	0	389.572	31.2185	24.8785	98.9664	39212	39196	38772	39362	 61
DATA	1449028459	600000000	57747	255	1	2015-12-02	11:54:19:600	0.0857678	0.126795	15.6806	689.947	1262.44	22.724	29.0071	101.157	0.423164	0.213919	0.0387669	304.471	2.2974	0	389.409	31.3512	24.9565	98.9664	39211	39196	38772	39362	 93
DATA	1449028459	700000000	57777	255	1	2015-12-02	11:54:19:700	0.0857667	0.126778	15.6801	689.923	1262.16	22.7188	29.0071	101.157	0.438114	0.213919	0.0400124	304.453	2.2974	0	389.367	31.3419	24.9495	98.9664	39210	39196	38772	39362	127
DATA	1449028459	800000000	57807	255	1	2015-12-02	11:54:19:800	0.0857635	0.126781	15.6796	689.902	1262.24	22.7204	29.0108	101.152	0.468006	0.150398	0.0393896	304.44	2.2974	0	389.381	31.3461	25.0035	98.9639	39190	39194	38772	39361	 66
DATA	1449028459	900000000	57837	255	1	2015-12-02	11:54:19:900	0.0857525	0.127242	15.6769	689.784	1268.81	22.8386	29.0108	101.152	0.456797	0.165344	0.0443716	304.465	2.2974	0	389.311	31.5089	24.9716	98.9639	39207	39195	38771	39361	158
DATA	1449028460	0	57867	255	1	2015-12-02	11:54:20:000	0.0857708	0.126852	15.6813	689.977	1263.25	22.7385	29.0108	101.157	0.460533	0.1915	0.0306711	304.428	2.2974	0	389.428	31.3714	24.9574	98.9639	39198	39195	38772	39361	140
DATA	1449028460	100000000	57897	255	1	2015-12-02	11:54:20:100	0.0857545	0.127127	15.6775	689.809	1267.19	22.8093	29.0108	101.157	0.445587	0.176554	0.0256891	304.428	2.2974	0	389.334	31.4692	25.0329	98.9664	39183	39195	38771	39362	134
DATA	1449028460	200000000	57927	255	1	2015-12-02	11:54:20:200	0.0857768	0.127446	15.6824	690.027	1271.73	22.8911	29.0108	101.152	0.460533	0.206446	0.0157247	304.434	2.2974	0	389.446	31.5811	25.1367	98.9664	39183	39195	38772	39362	 85
DATA	1449028460	300000000	57957	255	1	2015-12-02	11:54:20:300	0.0857508	0.127346	15.6764	689.763	1270.29	22.8653	29.0108	101.157	0.468006	0.198973	0.0256891	304.384	2.2974	0	389.295	31.5454	25.0318	98.9639	39178	39195	38771	39361	138
DATA	1449028460	400000000	57987	255	1	2015-12-02	11:54:20:400	0.0857553	0.127562	15.6774	689.805	1273.38	22.9209	29.0146	101.157	0.449324	0.198973	0.0312939	304.471	2.2974	0	389.316	31.6219	25.1623	98.9664	39145	39196	38774	39362	130
DATA	1449028460	500000000	58017	255	1	2015-12-02	11:54:20:500	0.0857231	0.128215	15.6699	689.475	1282.75	23.0895	29.0146	101.152	0.434378	0.176554	0.0344076	304.415	2.2974	0	389.138	31.8552	25.2859	98.9639	39075	39196	38775	39361	123
DATA	1449028460	600000000	58047	255	1	2015-12-02	11:54:20:600	0.0856533	0.129925	15.6534	688.749	1307.4	23.5332	29.0146	101.157	0.430641	0.243811	0.0288029	304.459	2.2974	0	388.73	32.4674	25.4828	98.9639	39119	39195	38773	39361	  8
DATA	1449028460	700000000	58077	255	1	2015-12-02	11:54:20:700	0.085714	0.128729	15.6677	689.379	1290.16	23.2228	29.0146	101.157	0.45306	0.228865	0.0362759	304.521	2.2974	0	389.092	32.0397	25.3812	98.9613	39069	39193	38774	39360	 13
DATA	1449028460	800000000	58107	255	1	2015-12-02	11:54:20:800	0.0856641	0.129872	15.6558	688.857	1306.62	23.5191	29.0146	101.157	0.46427	0.251284	0.0331621	304.459	2.2974	0	388.789	32.4478	25.3361	98.9588	39094	39193	38772	39359	 81
DATA	1449028460	900000000	58137	255	1	2015-12-02	11:54:20:900	0.0856773	0.129358	15.6591	688.999	1299.21	23.3857	29.0146	101.157	0.404484	0.240074	0.0337849	304.54	2.2974	0	388.875	32.2642	25.3852	98.9563	39100	39192	38770	39358	 82
DATA	1449028461	0	58167	255	1	2015-12-02	11:54:21:000	0.0857007	0.129153	15.6645	689.239	1296.26	23.3326	29.0146	101.152	0.389538	0.236338	0.0325394	304.584	2.2974	0	389.01	32.1911	25.3458	98.9563	39133	39192	38770	39358	165
DATA	1449028461	100000000	58197	255	1	2015-12-02	11:54:21:100	0.0857124	0.1284	15.6673	689.361	1285.4	23.1372	29.0146	101.157	0.408218	0.240074	0.0362759	304.664	2.2975	0	389.069	31.9206	25.1145	98.9577	39183	39192	38769	39358	203
DATA	1449028461	200000000	58227	255	1	2015-12-02	11:54:21:200	0.0857532	0.127302	15.6771	689.792	1269.68	22.8543	29.0184	101.157	0.45306	0.225128	0.0412579	304.633	2.2974	0	389.327	31.5314	25.0442	98.9563	39209	39192	38768	39358	 43
DATA	1449028461	300000000	58257	255	1	2015-12-02	11:54:21:300	0.0857854	0.126639	15.6847	690.127	1260.22	22.6839	29.0146	101.157	0.449324	0.206446	0.0406351	304.602	2.2975	0	389.518	31.2966	24.9068	98.9603	39220	39192	38767	39359	 98
DATA	1449028461	400000000	58287	255	1	2015-12-02	11:54:21:400	0.0857949	0.126503	15.687	690.227	1258.29	22.6492	29.0184	101.157	0.434378	0.247547	0.0356531	304.453	2.2975	0	389.58	31.2491	24.8788	98.9603	39242	39193	38768	39359	 34
DATA	1449028461	500000000	58317	255	1	2015-12-02	11:54:21:500	0.085812	0.126034	15.6908	690.396	1251.58	22.5284	29.0184	101.152	0.456797	0.258757	0.0263119	304.328	2.2975	0	389.656	31.0809	24.7946	98.9603	39242	39193	38766	39359	 68
DATA	1449028461	600000000	58347	255	1	2015-12-02	11:54:21:600	0.0858212	0.126038	15.6927	690.481	1251.61	22.529	29.0184	101.152	0.482952	0.269966	0.0362759	304.316	2.2974	0	389.687	31.0804	24.8281	98.9613	39241	39194	38768	39360	 55
DATA	1449028461	700000000	58377	255	1	2015-12-02	11:54:21:700	0.0858242	0.126081	15.6938	690.528	1252.27	22.5408	29.0184	101.152	0.45306	0.262493	0.0300484	304.353	2.2975	0	389.749	31.0995	24.8313	98.9628	39238	39194	38769	39360	 53
DATA	1449028461	800000000	58407	255	1	2015-12-02	11:54:21:800	0.0857944	0.126154	15.687	690.226	1253.31	22.5596	29.0184	101.157	0.449324	0.262493	0.0244436	304.316	2.2974	0	389.583	31.1257	24.8272	98.9613	39239	39194	38767	39360	 52
DATA	1449028461	900000000	58437	255	1	2015-12-02	11:54:21:900	0.0858157	0.126138	15.6917	690.436	1253.07	22.5553	29.0184	101.157	0.456797	0.303596	0.0213294	304.322	2.2975	0	389.69	31.1189	24.8302	98.9628	39239	39194	38769	39360	 70
DATA	1449028462	0	58467	255	1	2015-12-02	11:54:22:000	0.0857874	0.126129	15.685	690.141	1252.92	22.5526	29.0184	101.152	0.415691	0.288651	0.0101199	304.316	2.2974	0	389.505	31.1137	24.886	98.9639	39209	39195	38771	39361	114
DATA	1449028462	100000000	58497	255	1	2015-12-02	11:54:22:100	0.0857712	0.126847	15.6812	689.974	1263.17	22.737	29.0222	101.152	0.460533	0.243811	0.0200839	304.322	2.2975	0	389.424	31.3692	24.9888	98.9678	39186	39196	38772	39362	 60
DATA	1449028462	200000000	58527	255	1	2015-12-02	11:54:22:200	0.0857478	0.127419	15.6757	689.731	1271.34	22.8841	29.0222	101.157	0.46427	0.258757	0.0231977	304.316	2.2974	0	389.287	31.5721	25.0066	98.9639	39205	39195	38771	39361	 61
DATA	1449028462	300000000	58557	255	1	2015-12-02	11:54:22:300	0.0857744	0.126898	15.682	690.008	1263.9	22.7502	29.0222	101.152	0.494162	0.210182	0.0269346	304.372	2.2975	0	389.446	31.3877	24.9922	98.9678	39199	39196	38771	39362	 15
DATA	1449028462	400000000	58587	255	1	2015-12-02	11:54:22:400	0.0857794	0.127057	15.6833	690.064	1266.2	22.7915	29.0222	101.157	0.460533	0.206446	0.0281801	304.422	2.2974	0	389.495	31.446	25.0361	98.9664	39177	39196	38772	39362	246
DATA	1449028462	500000000	58617	255	1	2015-12-02	11:54:22:500	0.0857501	0.127551	15.6762	689.752	1273.23	22.9182	29.0222	101.157	0.46427	0.206446	0.0288029	304.44	2.2975	0	389.298	31.6191	25.0677	98.9653	39188	39195	38771	39361	  6
DATA	1449028462	600000000	58647	255	1	2015-12-02	11:54:22:600	0.0857584	0.127247	15.6784	689.851	1268.91	22.8404	29.0222	101.152	0.486689	0.195236	0.0312939	304.484	2.2975	0	389.378	31.5137	25.0137	98.9628	39182	39194	38770	39360	134
DATA	1449028462	700000000	58677	255	1	2015-12-02	11:54:22:700	0.0857518	0.127395	15.6767	689.777	1271.02	22.8783	29.0222	101.157	0.475479	0.176554	0.0288029	304.447	2.2975	0	389.324	31.5651	24.9678	98.9689	39218	39196	38772	39363	171
DATA	1449028462	800000000	58707	255	1	2015-12-02	11:54:22:800	0.0857834	0.126661	15.684	690.094	1260.5	22.6889	29.0222	101.157	0.46427	0.176554	0.0275574	304.434	2.2974	0	389.48	31.3019	24.9068	98.9664	39218	39196	38771	39362	175
DATA	1449028462	900000000	58737	255	1	2015-12-02	11:54:22:900	0.0857857	0.126696	15.6848	690.131	1261.03	22.6986	29.0222	101.152	0.449324	0.1915	0.0275574	304.397	2.2975	0	389.531	31.3176	24.975	98.9678	39208	39197	38772	39362	238
DATA	1449028463	0	58767	255	1	2015-12-02	11:54:23:000	0.0857791	0.126872	15.6832	690.06	1263.53	22.7436	29.0222	101.152	0.445587	0.202709	0.0231977	304.372	2.2974	0	389.485	31.3793	24.9646	98.9639	39210	39195	38771	39361	183
DATA	1449028463	100000000	58797	255	1	2015-12-02	11:54:23:100	0.0857725	0.126786	15.6817	689.993	1262.31	22.7216	29.0222	101.152	0.486689	0.157871	0.0256891	304.322	2.2974	0	389.447	31.3489	24.9748	98.9613	39195	39194	38771	39360	145
DATA	1449028463	200000000	58827	255	1	2015-12-02	11:54:23:200	0.0857553	0.127138	15.6776	689.813	1267.34	22.812	29.0222	101.152	0.430641	0.165344	0.0244436	304.422	2.2974	0	389.344	31.4736	25.0009	98.9664	39205	39196	38772	39362	 23
DATA	1449028463	300000000	58857	255	1	2015-12-02	11:54:23:300	0.0857657	0.126928	15.6799	689.915	1264.32	22.7577	29.0222	101.157	0.445587	0.213919	0.0250664	304.39	2.2974	0	389.387	31.3975	25.0025	98.9613	39200	39194	38770	39360	 75
DATA	1449028463	400000000	58887	255	1	2015-12-02	11:54:23:400	0.0857714	0.127015	15.6813	689.979	1265.58	22.7805	29.0222	101.157	0.460533	0.187763	0.0337849	304.478	2.2975	0	389.438	31.4301	25.066	98.9639	39170	39196	38772	39361	 81
DATA	1449028463	500000000	58917	255	1	2015-12-02	11:54:23:500	0.0857322	0.127686	15.6721	689.573	1275.17	22.9531	29.0222	101.152	0.486689	0.202709	0.0368986	304.447	2.2975	0	389.21	31.6684	25.071	98.9653	39182	39196	38771	39361	 23
DATA	1449028463	600000000	58947	255	1	2015-12-02	11:54:23:600	0.0857504	0.127492	15.6764	689.762	1272.4	22.9032	29.026	101.152	0.46427	0.240074	0.0362759	304.447	2.2974	0	389.32	31.5998	25.1803	98.9613	39152	39195	38772	39360	158
DATA	1449028463	700000000	58977	255	1	2015-12-02	11:54:23:700	0.0857303	0.128061	15.6716	689.55	1280.55	23.0498	29.0222	101.157	0.475479	0.213919	0.0281801	304.49	2.2975	0	389.195	31.8016	25.1701	98.9653	39163	39195	38772	39361	  7
DATA	1449028463	800000000	59007	255	1	2015-12-02	11:54:23:800	0.0857242	0.127814	15.6702	689.489	1277	22.986	29.0222	101.152	0.456797	0.187763	0.0381441	304.496	2.2975	0	389.159	31.7135	25.1021	98.9653	39176	39195	38771	39361	176
DATA	1449028463	900000000	59037	255	1	2015-12-02	11:54:23:900	0.0857462	0.127521	15.6753	689.712	1272.8	22.9103	29.026	101.157	0.460533	0.195236	0.0418806	304.584	2.2975	0	389.278	31.6084	25.1617	98.9678	39175	39196	38772	39362	 18
DATA	1449028464	0	59067	255	1	2015-12-02	11:54:24:000	0.0857553	0.127566	15.6776	689.815	1273.47	22.9225	29.0222	101.157	0.445587	0.172817	0.0400124	304.54	2.2976	0	389.359	31.627	25.0566	98.9667	39201	39195	38772	39361	133
DATA	1449028464	100000000	59097	255	1	2015-12-02	11:54:24:100	0.0857576	0.126902	15.6782	689.842	1263.96	22.7513	29.026	101.161	0.505371	0.176554	0.0375214	304.54	2.2975	0	389.364	31.3901	24.8771	98.9653	39233	39196	38771	39361	  2
DATA	1449028464	200000000	59127	255	1	2015-12-02	11:54:24:200	0.0857746	0.126253	15.6821	690.015	1254.7	22.5846	29.0222	101.157	0.460533	0.187763	0.0412579	304.521	2.2975	0	389.45	31.1592	24.8514	98.9653	39233	39195	38770	39361	234
DATA	1449028464	300000000	59157	255	1	2015-12-02	11:54:24:300	0.0857845	0.126269	15.6847	690.126	1254.96	22.5893	29.026	101.157	0.468006	0.165344	0.0325394	304.44	2.2975	0	389.537	31.1676	24.8868	98.9703	39211	39197	38772	39363	 24
DATA	1449028464	400000000	59187	255	1	2015-12-02	11:54:24:400	0.0857705	0.126856	15.6812	689.972	1263.31	22.7396	29.026	101.152	0.438114	0.131714	0.0337849	304.484	2.2975	0	389.44	31.3741	24.9504	98.9678	39205	39196	38772	39362	 14
DATA	1449028464	500000000	59217	255	1	2015-12-02	11:54:24:500	0.0857575	0.126886	15.6781	689.835	1263.72	22.747	29.026	101.157	0.441851	0.142925	0.0325394	304.447	2.2975	0	389.35	31.3834	24.9247	98.9678	39221	39196	38771	39362	235
DATA	1449028464	600000000	59247	255	1	2015-12-02	11:54:24:600	0.0857809	0.126528	15.6836	690.077	1258.62	22.6551	29.0222	101.152	0.441851	0.142925	0.0319166	304.44	2.2975	0	389.49	31.2569	24.9985	98.9678	39202	39196	38772	39362	 22
DATA	1449028464	700000000	59277	255	1	2015-12-02	11:54:24:700	0.0857573	0.126936	15.6781	689.834	1264.44	22.76	29.026	101.152	0.370853	0.131714	0.0350304	304.49	2.2975	0	389.356	31.4017	24.8393	98.9678	39228	39196	38772	39362	173
DATA	1449028464	800000000	59307	255	1	2015-12-02	11:54:24:800	0.0857735	0.126474	15.6818	689.999	1257.84	22.6412	29.026	101.152	0.370853	0.142925	0.0319166	304.44	2.2975	0	389.436	31.2368	24.9129	98.9653	39200	39195	38771	39361	 21
DATA	1449028464	900000000	59337	255	1	2015-12-02	11:54:24:900	0.0857622	0.127039	15.679	689.876	1265.89	22.7861	29.026	101.152	0.397011	0.127975	0.0319166	304.484	2.2975	0	389.364	31.4365	25.046	98.9678	39181	39196	38772	39362	251
DATA	1449028465	0	59367	255	1	2015-12-02	11:54:25:000	0.0857298	0.127511	15.6717	689.555	1272.68	22.9083	29.026	101.152	0.404484	0.131714	0.0325394	304.49	2.2975	0	389.212	31.6075	25.0722	98.9678	39192	39195	38772	39362	128
DATA	1449028465	100000000	59397	255	1	2015-12-02	11:54:25:100	0.085742	0.127201	15.6744	689.674	1268.22	22.828	29.026	101.161	0.385799	0.113029	0.0325394	304.415	2.2976	0	389.26	31.4951	24.9726	98.9692	39207	39195	38772	39362	166
DATA	1449028465	200000000	59427	255	1	2015-12-02	11:54:25:200	0.0857722	0.126873	15.6816	689.99	1263.55	22.7439	29.026	101.157	0.415691	0.116768	0.0400124	304.546	2.2976	0	389.452	31.3802	24.9552	98.9692	39218	39196	38772	39362	 18
DATA	1449028465	300000000	59457	255	1	2015-12-02	11:54:25:300	0.0857583	0.126622	15.6784	689.848	1259.97	22.6795	29.026	101.157	0.385799	0.116768	0.0375214	304.54	2.2975	0	389.367	31.2909	24.9386	98.9703	39219	39196	38772	39363	 72
DATA	1449028465	400000000	59487	255	1	2015-12-02	11:54:25:400	0.0857723	0.126598	15.6816	689.99	1259.62	22.6731	29.026	101.157	0.460533	0.116768	0.0375214	304.447	2.2975	0	389.445	31.2821	24.9363	98.9678	39213	39196	38771	39362	 35
DATA	1449028465	500000000	59517	255	1	2015-12-02	11:54:25:500	0.0857813	0.126748	15.6836	690.078	1261.75	22.7115	29.026	101.157	0.434378	0.116768	0.0400124	304.465	2.2975	0	389.49	31.3346	24.9718	98.9653	39207	39196	38772	39361	 13
DATA	1449028465	600000000	59547	255	1	2015-12-02	11:54:25:600	0.0857681	0.126885	15.6804	689.935	1263.69	22.7465	29.0297	101.157	0.400745	0.0868759	0.0325394	304.49	2.2975	0	389.398	31.382	24.9822	98.9678	39202	39196	38772	39362	120
